entry_id,policy_file_id,issue_year,stage_id,stage_name,stage_name_zh,province,region,region_en,category_code,category_name
E014929,P001223,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014930,P001224,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014931,P001225,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014932,P001225,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014933,P001226,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014934,P001226,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014935,P001587,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014936,P001604,2011,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014937,P001605,2019,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014938,P001606,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014940,P001608,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014941,P001608,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014942,P001612,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014943,P001612,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014944,P001612,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014945,P001612,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014946,P001612,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014947,P001612,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014948,P001614,2007,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014949,P001615,2013,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014950,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014951,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014952,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014953,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014954,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014955,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014956,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014957,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E014958,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OD,Open data
E014959,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OD,Open data
E014960,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014961,P001616,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OPR,Open peer review
E014962,P001617,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014963,P001617,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014964,P001619,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014965,P001622,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OD,Open data
E014966,P001622,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OD,Open data
E014967,P001622,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OD,Open data
E014968,P001622,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OD,Open data
E014969,P001626,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014970,P001627,2010,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014971,P001630,2012,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014972,P001631,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014973,P001632,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OPR,Open peer review
E014974,P001632,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OD,Open data
E014975,P001633,2019,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OPR,Open peer review
E014976,P001634,2013,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014977,P001635,2013,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OD,Open data
E014978,P001636,2007,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OD,Open data
E014979,P001637,2012,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014980,P001638,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014981,P001640,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014982,P001645,2013,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014983,P001646,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014984,P001646,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014985,P001646,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014986,P001646,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014987,P001653,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014988,P001660,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014989,P001664,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014990,P001665,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014991,P001666,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014992,P001666,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E014993,P001667,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014994,P001667,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014995,P001669,2025,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OD,Open data
E014996,P001669,2025,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014997,P001718,2007,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E014998,P001721,2007,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E014999,P001721,2007,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015000,P001723,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OPR,Open peer review
E015001,P001723,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015002,P001724,2025,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OSS,Open-source software
E015003,P001726,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OSS,Open-source software
E015004,P001726,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OSS,Open-source software
E015005,P001727,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OSS,Open-source software
E015006,P001728,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015007,P001728,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015008,P001729,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015009,P002497,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OD,Open data
E015010,P002498,2008,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,CS,Citizen science
E015011,P002498,2008,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015012,P002498,2008,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,CS,Citizen science
E015013,P002499,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015014,P002501,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015015,P002502,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015016,P002504,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,CS,Citizen science
E015017,P002504,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015018,P002505,2016,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015019,P002506,2011,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015020,P002509,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015021,P002510,2024,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015022,P002511,2025,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015023,P004157,2008,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,CS,Citizen science
E015024,P004157,2008,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,CS,Citizen science
E015025,P004157,2008,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,CS,Citizen science
E015026,P004158,2007,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015027,P004159,2011,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015028,P004160,2012,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015029,P008519,2025,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015030,P008968,2013,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OD,Open data
E015030,P008968,2013,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015031,P009129,2014,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015032,P009130,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015033,P009130,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,ORM,Open research methods
E015034,P009130,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OD,Open data
E015034,P009130,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OPR,Open peer review
E015035,P009130,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015036,P009131,2016,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015037,P009131,2016,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015038,P009276,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OD,Open data
E015039,P009277,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015040,P009278,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E015041,P009278,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015042,P009278,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E015043,P009278,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,CS,Citizen science
E015044,P009280,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015045,P009281,2020,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015046,P009283,2017,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015047,P009284,2018,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015048,P009285,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015049,P009285,2022,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015050,P009286,2020,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015051,P009286,2020,3,Rapid expansion,快速扩张期,内蒙古自治区,西部,Western,OSS,Open-source software
E015052,P009287,2015,2,Gradual expansion,渐进扩展期,内蒙古自治区,西部,Western,OI,Open infrastructure
E015053,P009622,2023,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015054,P009623,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OD,Open data
E015054,P009623,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OPR,Open peer review
E015055,P009623,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015056,P009623,2021,4,High-level diffusion and adjustment,高位扩散与调整期,内蒙古自治区,西部,Western,OERs,Open educational resources
E015057,P010150,2017,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015057,P010150,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E015058,P000645,2006,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015059,P000646,2020,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OPR,Open peer review
E015060,P000775,2010,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015061,P000775,2010,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015062,P000838,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OD,Open data
E015062,P000838,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015063,P001195,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015064,P001197,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015065,P001199,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015066,P003068,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,CS,Citizen science
E015067,P003068,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,CS,Citizen science
E015068,P003070,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015069,P003070,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OD,Open data
E015069,P003070,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015070,P003071,2025,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OSS,Open-source software
E015071,P003072,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015072,P003073,2011,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015073,P003077,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OSS,Open-source software
E015074,P003077,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OD,Open data
E015075,P003078,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015076,P003078,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015077,P003080,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015078,P003081,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015079,P003081,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015080,P003086,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015081,P003088,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015082,P003088,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015084,P003094,2016,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015085,P003100,2017,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015086,P003100,2017,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015087,P003101,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015088,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015089,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015090,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015091,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015092,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015093,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015094,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015095,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015096,P003760,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015097,P004933,2019,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OPR,Open peer review
E015098,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015099,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015100,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015101,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015102,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015103,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015104,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015105,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015106,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015107,P004934,2007,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,CS,Citizen science
E015108,P004935,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015109,P004936,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015110,P004937,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015111,P004937,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015112,P004938,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015113,P004940,2006,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015114,P004941,2010,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015115,P004941,2010,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015116,P004942,2015,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OPR,Open peer review
E015117,P004943,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015118,P004944,2013,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015119,P005424,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,CS,Citizen science
E015120,P005425,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015121,P005426,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015122,P005427,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015123,P005428,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OSS,Open-source software
E015124,P005428,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OD,Open data
E015125,P005429,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015126,P005429,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015127,P005429,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015128,P005430,2020,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015129,P005434,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015130,P005435,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015131,P005436,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015132,P005437,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015133,P005441,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OSS,Open-source software
E015134,P005442,2006,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OA,Open access
E015134,P005442,2006,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OD,Open data
E015134,P005442,2006,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015135,P006066,2015,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015136,P006067,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015137,P006067,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,CS,Citizen science
E015138,P006067,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,CS,Citizen science
E015139,P006068,2010,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015140,P006068,2010,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015141,P006069,2016,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015142,P006071,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015143,P006072,2012,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015144,P006074,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015145,P006075,2015,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015146,P006076,2016,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OD,Open data
E015147,P006077,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015148,P006078,2017,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015149,P006079,2011,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015150,P006080,2009,2,Gradual expansion,渐进扩展期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015151,P006081,2017,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015152,P006082,2017,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015153,P006085,2018,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015154,P006086,2019,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015155,P006087,2025,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OD,Open data
E015156,P006088,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015157,P006092,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015158,P006093,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015159,P006094,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015160,P006095,2023,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015161,P006099,2024,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015162,P006100,2019,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015163,P006105,2016,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015164,P006107,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015165,P006107,2021,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OI,Open infrastructure
E015166,P007828,2020,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015167,P007829,2022,4,High-level diffusion and adjustment,高位扩散与调整期,辽宁省,东北,Northeastern,OERs,Open educational resources
E015168,P007830,2019,3,Rapid expansion,快速扩张期,辽宁省,东北,Northeastern,OI,Open infrastructure
